TSid,dataSetName,PAGES 2k ID,iso2kUI,archiveType,pub1_citeKey,pub1_authors,pub1_Year,pub1_DOI,pub1_citation,pub2_citeKey,pub2_authors,pub2_Year,pub2_DOI,pub2_citation,dataPub1_author,dataPub1_citeKey,dataPub1_institution,dataPub1_pubYear,dataPub1_title,dataPub1_type,dataPub1_url,lat,long,elevation,sitename,minYear,maxYear,variableName,units,description,paleoDataNotes,measurementMaterial,measurementMaterialDetail,Has chronology data,Has paleo depth data,climateVariable,climateVariableDetail,seasonality,direction,basis,isotopeInterpretation1_equilibriumEvidence,isotopeInterpretation1_inferredMaterial,sensorIntegrationTime,sensorIntegrationTimeBasis,sensorintegrationTimeUncertainty,sensorIntegrationTimeUncertaintyType,sensorIntegrationTimeUnits,chronologyIntegrationTime,chronologyIntegrationTimeBasis,chronologyIntegrationTimeUncertainty,chronologyIntegrationTimeUncertaintyType,chronologyIntegrationTimeUnits,isotopeInterpretation1_basis,isotopeInterpretation1_coefficient,isotopeInterpretation1_direction,isotopeInterpretation1_fraction,isotopeInterpretation1_mathematicalRelation,isotopeInterpretation1_name,isotopeInterpretation1_rank,isotopeInterpretation1_seasonality,isotopeInterpretation2_basis,isotopeInterpretation2_coefficient,isotopeInterpretation2_direction,isotopeInterpretation2_fraction,isotopeInterpretation2_mathematicalRelation,isotopeInterpretation2_name,isotopeInterpretation2_rank,isotopeInterpretation2_seasonality,isotopeInterpretation3_basis,isotopeInterpretation3_coefficient,isotopeInterpretation3_direction,isotopeInterpretation3_fraction,isotopeInterpretation3_mathematicalRelation,isotopeInterpretation3_name,isotopeInterpretation3_rank,isotopeInterpretation3_seasonality,QC comments,QC Certification,Iso2k primary timeseries for dataset,link to lipdverse,QC notes from Hackathon #2 (and initials),Iso2k QC certification (INITIALS)
Ocean2kHR_106,CO05KUBE,Ocn_069,CO05KUBE01AT1,coral,kuhnert2005nao,"Kuhnert, Henning , Cruger, Traute , Patzold, Jorgen",2005,10.1029/2004GC000786,"Kuhnert, H., T. Cr�ger, and J. P�tzold. 2005. NAO signature in a Bermuda coral Sr/Ca record. Geochemistry, Geophysics, Geosystems (G3), 6(4). doi: 10.1029/2004GC000786",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Kuhnert, H., T. Cr�ger, and J. P�tzold. 2005. NAO signature in a Bermuda coral Sr/Ca record. Geochemistry, Geophysics, Geosystems (G3), 6(4). doi: 10.1029/2004GC000786",,,,,,,,32.467,-64.7,-12,"North East Breakers, Bermuda",1867.21,1983.21,Sr_Ca,mmol/mol,carbonate,; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature,sea_surface,not applicable (subannually resolved),decrease,,,surface seawater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMT (1/14/19) KHK, NJA",FALSE,http://lipdverse.org/iso2kv0_8_4/CO05KUBE.html,,DMT (1/14/19)
Ocean2kHR_007,CO06DATZ,Ocn_077,CO06DATZ01A,coral,damassa2006enhanced,"Damassa, T.D.",2006,10.1029/2005PA001217,"Damassa, T.D., J.E. Cole, H.R. Barnett, T.R. Ault, and T.R. McClanahan. 2006. Enhanced multidecadal climate variability in the 17th century from coral isotope records in the western Indian Ocean. Paleoceanography, 21, PA2016, doi: 10.1029/2005PA001217,Tierney, J.E., Abram, N.J., Anchukaitis, K.J., Evans, M.N., Giry, C., Kilbourne, K.H., Saenger, C.P., Wu, H.C., Zinke, J. Tropical sea-surface temperatures for the past four centuries reconstructed from coral archives.",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Damassa, T.D., J.E. Cole, H.R. Barnett, T.R. Ault, and T.R. McClanahan. 2006. Enhanced multidecadal climate variability in the 17th century from coral isotope records in the western Indian Ocean. Paleoceanography, 21, PA2016, doi: 10.1029/2005PA001217,Tierney, J.E., Abram, N.J., Anchukaitis, K.J., Evans, M.N., Giry, C., Kilbourne, K.H., Saenger, C.P., Wu, H.C., Zinke, J. Tropical sea-surface temperatures for the past four centuries reconstructed from coral archives.",,,,,,,,-8.0167,39.5,-6,"Mafia Archipelago, Tanzania",1622,1998.125,d18O,permil,carbonate,"; climateInterpretation_seasonality changed - was originally monthly, bimonthly; archiveType changed - was originally Coral (CO)",coral,aragonite,0,0,temperature and salinity,sea surface,not applicable (subannually resolved),decrease/increase,,,surface seawater,,,,,,1 to 2,"chronology constructed using seasonal cycles in d18O as well as density couplets in xrays. ""we assigned the most enriched value of d18O in each cycle to consecutive Augusts (the average coldest month) down core. We inter- polated linearly between age-assigned d18O data points (sequential Augusts) to assign intra-annual ages, using programs in the ARAND software package (available at http://www.ncdc.noaa.gov/paleo/softlib/arand/arand.html) (P. Howell, personal communication, 1998). """,1 yr,chronological,months,The coral captures approximately 60% of the full range of annual SST (4�C = 0.88%).,,negative,0.6,linear,T_water,1,,,,positive,,linear,Salinity_water,2,,,,,,,,,,Note: floating fossil coral sections have greater uncertainty in absolute temperature for palaeoclimate reconstructions (NJA),"DMT (1/14/19) JZ, JT, NJA",TRUE,http://lipdverse.org/iso2kv0_8_4/CO06DATZ.html,,DMT (1/14/19)
Ocean2kHR_156,CO06LIFI,Ocn_095,CO06LIFI01A,coral,linsley2006tracking,"Linsley, B.K. , A. Kaplan, Y. Gouriou, J. Salinger, P.B. deMenocal, G.M. Wellington, S.S. Howe",2006,10.1029/2005GC001115,"Linsley, B.K., A. Kaplan, Y. Gouriou, J. Salinger, P.B. deMenocal, G.M. Wellington, and S.S. Howe. (2006). Tracking the extent of the South Pacific Convergence Zone since the early 1600s. Geochemistry, Geophysics, Geosystems (G3), 7, Q05003. doi: 10.1029/2005GC001115",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Linsley, B.K., A. Kaplan, Y. Gouriou, J. Salinger, P.B. deMenocal, G.M. Wellington, and S.S. Howe. 2006. Tracking the extent of the South Pacific Convergence Zone since the early 1600s. Geochemistry, Geophysics, Geosystems (G3), 7, Q05003. doi: 10.1029/2005GC001115",,,,,,,,-16.8167,179.2333,-10,"Savusavu Bay, Fiji",1617.5,2001.5,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,not applicable (subannually resolved),decrease,,,surface seawater,,,,,,1,tied the annual minima in d18O to February (on average the warmest month) and maximum  d18O to August/September (on average the coolest months). And comparing the d18O  records to Nino3.4 (central equatorial Pacific region bounded by 5�S?5�N and 120�?170�W) SST anomaly (SSTa),1 to 2,chronology,year,,,negative,,linear,T_water,1,,,,positive,,linear,Salinity_water,2,,,,,,,,,,"used in Tierney et al, as a composite with HR_157; the original records are provided here rather than composites","DMT (1/14/19) MNE, NJA",TRUE,http://lipdverse.org/iso2kv0_8_4/CO06LIFI.html,,DMT (1/14/19)
Ocean2kHR_107,CO06MOPE,Ocn_146,CO06MOPE01A,coral,moses2006evidence,"Moses, C.S., P.K. Swart, B.E. Rosenheim",2006,10.1029/2005PA001257,"Moses, C.S., P.K. Swart, and B.E. Rosenheim. 2006. Evidence of multidecadal salinity variability in the eastern tropical North Atlantic. Paleoceanography, Vol. 21, PA3010, doi:10.1029/2005PA001257.",,"Moses, C.S.",,,,,,,,,,,16.75,-22.8883,-5,"Pedra de Lume, Cape Verde Islands",1928.96,2002.21,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,not applicable (subannually resolved),decrease,,,surface seawater,,,,,,1,The high-resolution samples were line- arly interpolated to 12 ??monthly?? values for comparison to climate reconstructions,,,month,SSS variability at interanual time scale,,positive,76%,linear,Salinity_water,1,,,24%,negative,,linear,T_water,2,,,,,,,,,,Siderastrea radians specie,"DMT (1/14/19) KHK, NJA",TRUE,http://lipdverse.org/iso2kv0_8_4/CO06MOPE.html,,DMT (1/14/19)
Ocean2kHR_108,CO06MOTO,Ocn_168,CO06MOTO01A,coral,moses2006stable,"Moses, C.S. , P.K. Swart",2006,NaN,"Moses, C.S. and P.K. Swart. 2006. Stable isotope and growth records in corals from the island of Tobago: Not simply a record of the Orinoco. Proceedings of the 10th International Coral Reef Symposium (Okinawa):580-587",,"Moses, C.S.",,,,,,,,,,,11.17,-60.85,-2,"Buccoo Reef, Tobago",1932,1989,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,1 2 3 4 5 6 7 8 9 10 11 12,decrease/increase,"The average interannual ?18O variability at Tobago represents a ?SST of ~1.0�C from one year to the next, about 3.5 times the instrumental ?SST value. This disagreement implies that there are significant interannual changes in salinity responsible for the ?18O of the corals from Tobago.",,surface seawater,,,,,,1,Annual extension rates based on sclerochronology were measured on X-radiograph positive prints from the beginning of one high-density band to the beginning of the next,,,year,"The average interannual ?18O variability at Tobago represents a ?SST of ~1.0�C from one year to the next, about 3.5 times the instrumental ?SST value. This disagreement implies that there are significant interannual changes in salinity responsible for the ?18O of the corals from Tobago.",,negative,,linear,T_water,2,,"The average interannual ?18O variability at Tobago represents a ?SST of ~1.0�C from one year to the next, about 3.5 times the instrumental ?SST value. This disagreement implies that there are significant interannual changes in salinity responsible for the ?18O of the corals from Tobago.",,positive,,linear,Salinity_water,1,,,,,,,,,,,"DMT (1/14/19) KHK, NJA",?,http://lipdverse.org/iso2kv0_8_4/CO06MOTO.html,,DMT (1/14/19)
Ocean2kHR_109,CO06MOTO,,,coral,moses2006stable,"Moses, C.S. , P.K. Swart",2006,NaN,"Moses, C.S. and P.K. Swart. 2006. Stable isotope and growth records in corals from the island of Tobago: Not simply a record of the Orinoco. Proceedings of the 10th International Coral Reef Symposium (Okinawa):580-587",,"Moses, C.S.",,,,,,,,,,,11.17,-60.85,-2,"Buccoo Reef, Tobago",1932,1989,d13C,permil,carbonate,; archiveType changed - was originally Coral (CO),coral,,0,0,,,,,,,surface seawater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d13C: not SST sensitive,DMT (1/14/19) KHK,FALSE,http://lipdverse.org/iso2kv0_8_4/CO06MOTO.html,,DMT (1/14/19)
Ocean2kHR_110,CO06MOTO,Ocn_169,CO06MOTO02A,coral,moses2006stable,"Moses, C.S. , P.K. Swart",2006,NaN,"Moses, C.S. and P.K. Swart. 2006. Stable isotope and growth records in corals from the island of Tobago: Not simply a record of the Orinoco. Proceedings of the 10th International Coral Reef Symposium (Okinawa):580-587",,"Moses, C.S.",,,,,,,,,,,11.17,-60.85,-2,"Buccoo Reef, Tobago",1932,1989,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,1 2 3 4 5 6 7 8 9 10 11 12,decrease/increase,"The average interannual ?18O variability at Tobago represents a ?SST of ~1.0�C from one year to the next, about 3.5 times the instrumental ?SST value. This disagreement implies that there are significant interannual changes in salinity responsible for the ?18O of the corals from Tobago.",,surface seawater,,,,,,2,Annual extension rates based on sclerochronology were measured on X-radiograph positive prints from the beginning of one high-density band to the beginning of the next,,,year,"The average interannual ?18O variability at Tobago represents a ?SST of ~1.0�C from one year to the next, about 3.5 times the instrumental ?SST value. This disagreement implies that there are significant interannual changes in salinity responsible for the ?18O of the corals from Tobago.",,negative,,linear,T_water,2,,"The average interannual ?18O variability at Tobago represents a ?SST of ~1.0�C from one year to the next, about 3.5 times the instrumental ?SST value. This disagreement implies that there are significant interannual changes in salinity responsible for the ?18O of the corals from Tobago.",,positive,,linear,Salinity_water,1,,,,,,,,,,,"DMT (1/14/19) KHK, NJA",?,http://lipdverse.org/iso2kv0_8_4/CO06MOTO.html,,DMT (1/14/19)
Ocean2kHR_111,CO06MOTO,,,coral,moses2006stable,"Moses, C.S. , P.K. Swart",2006,NaN,"Moses, C.S. and P.K. Swart. 2006. Stable isotope and growth records in corals from the island of Tobago: Not simply a record of the Orinoco. Proceedings of the 10th International Coral Reef Symposium (Okinawa):580-587",,"Moses, C.S.",,,,,,,,,,,11.17,-60.85,-2,"Buccoo Reef, Tobago",1932,1989,d13C,permil,carbonate,; archiveType changed - was originally Coral (CO),coral,,0,0,,,,,,,surface seawater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d13C: not SST sensitive,DMT (1/14/19) KHK,FALSE,http://lipdverse.org/iso2kv0_8_4/CO06MOTO.html,,DMT (1/14/19)
Ocean2kHR_144,CO06QUNG,Ocn_130,CO06QUNG01A,coral,quinn2006coral,"Quinn, Terrence M. , Taylor, Frederick W. , Crowley, Thomas J.",2006,10.1029/2005JC003243,"Quinn, T.M.; Taylor, F.W.; Crowley, T.J. 2006. Coral-based climate variability in the Western Pacific Warm Pool since 1867. Journal of Geophysical Research: Oceans, 111. doi: 10.1029/2005JC003243",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Jessica E. Tierney, Nerilie J. Abram, Kevin J. Anchukaitis, Michael N. Evans, Cyril Giry, K. Halimeda Kilbourne, Casey P. Saenger, Henry C. Wu and Jens Zinke. 2015. Tropical sea-surface temperatures for the past four centuries reconstructed from coral archives. Paleoceanography. . doi: 10.1002/2014PA002717",,,,,,,,-4.1916,151.9772,-8,Rabaul,1867.38,1997.54,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,not applicable (subannually resolved),decrease/increase,Coral d18O variations at Rabaul are likely driven by the combined variations in SST and seawater d18O (and hence SSS) given the general climatology of the WPWP,,surface seawater,,,,,,1,"Age models were constructed using the AnalySeries program [Paillard et al., 1996]. We used tie points to connect the lowest (highest) d18O values to the warmest (coolest) temperatures in the instrumental SST record to establish each year.The use of coral Sr/Ca values instead of coral d18O values to construct the age model results produces a similar chronology. The geochemical data were then interpolated to give monthly d18O values. The geochemically based age models were confirmed via comparison with ages determined by counting of skeletal density-band couplets in the X-ray images of the coral slab.",,,month,"Coral d18O variations are modestly correlated with SST variations over their common period of overlap (1970? 1993), both in terms of the monthly and monthly anomaly time series",,negative,,linear,T_water,1,,"The monthly coral d18O anomaly time series at Rabaul yields no significant correlation with the instrumental SSS record, despite the fact that similar coral records from Fiji [Le Bec et al., 2000] and Vanuatu [Kilbourne et al., 2004] have been demonstrated to reflect SSS variations. It is possible that the monthly coral d18O anomaly record does reflect local SSS variability at Rabaul and the observed low correlation between these two variables results from differences between the ship-track SSS record and the actual SSS variability at Rabaul",,positive,,linear,Salinity_water,2,,,,,,,,,,,"DMT (1/14/19) MNE, NJA",TRUE,http://lipdverse.org/iso2kv0_8_4/CO06QUNG.html,,DMT (1/14/19)
Ocean2kHR_145,CO06QUNG,Ocn_131,CO06QUNG01AT1,coral,quinn2006coral,"Quinn, Terrence M. , Taylor, Frederick W. , Crowley, Thomas J.",2006,10.1029/2005JC003243,"Quinn, T.M.; Taylor, F.W.; Crowley, T.J. 2006. Coral-based climate variability in the Western Pacific Warm Pool since 1867. Journal of Geophysical Research: Oceans, 111. doi: 10.1029/2005JC003243",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Jessica E. Tierney, Nerilie J. Abram, Kevin J. Anchukaitis, Michael N. Evans, Cyril Giry, K. Halimeda Kilbourne, Casey P. Saenger, Henry C. Wu and Jens Zinke. 2015. Tropical sea-surface temperatures for the past four centuries reconstructed from coral archives. Paleoceanography. . doi: 10.1002/2014PA002717",,,,,,,,-4.1916,151.9772,-8,Rabaul,1867.38,1997.54,Sr_Ca,mmol/mol,carbonate,; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature,sea_surface,not applicable (subannually resolved),decrease,,,surface seawater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DMT (1/14/19) MNE, NJA",FALSE,http://lipdverse.org/iso2kv0_8_4/CO06QUNG.html,,DMT (1/14/19)
Ocean2kHR_146,CO06QUNG,,,coral,quinn2006coral,"Quinn, Terrence M. , Taylor, Frederick W. , Crowley, Thomas J.",2006,10.1029/2005JC003243,"Quinn, T.M.; Taylor, F.W.; Crowley, T.J. 2006. Coral-based climate variability in the Western Pacific Warm Pool since 1867. Journal of Geophysical Research: Oceans, 111. doi: 10.1029/2005JC003243",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Jessica E. Tierney, Nerilie J. Abram, Kevin J. Anchukaitis, Michael N. Evans, Cyril Giry, K. Halimeda Kilbourne, Casey P. Saenger, Henry C. Wu and Jens Zinke. 2015. Tropical sea-surface temperatures for the past four centuries reconstructed from coral archives. Paleoceanography. . doi: 10.1002/2014PA002717",,,,,,,,-4.1916,151.9772,-8,Rabaul,1867.38,1997.54,d13C,permil,carbonate,; archiveType changed - was originally Coral (CO),coral,,0,0,,,,,,,surface seawater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d13C: not SST sensitive,DMT (1/14/19),FALSE,http://lipdverse.org/iso2kv0_8_4/CO06QUNG.html,,DMT (1/14/19)
Ocean2kHR_193,CO07CAFR,Ocn_164,CO07CAFR01A,coral,calvo2007interdecadal,"Calvo, Eva , Marshall, John F. , Pelejero, Carles , McCulloch, Malcolm T. , Gagan, Michael K. , Lough, Janice M.",2007,10.1016/j.palaeo.2006.12.003,"Calvo, E., J.F. Marshall, C. Pelejero, M.T. McCulloch, M.K. Gagan, and J.M. Lough. 2007. Interdecadal climate variability in the Coral Sea since 1708 A.D. Palaeogeography, Palaeoclimatology, Palaeoecology, Vol. 248, Issues 1-2, pp. 190-201, 14 May 2007, doi:10.1016/j.palaeo.2006.12.003.",,"Calvo, E.",,,,,,,,,,,-17.73,148.43,-5,Coral Sea,1708,1988,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally annual; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,,decrease/increase,,,surface seawater,,,,,,5,Chronologies were built by counting density couplets in x-rays.,,,years,both temperature and seawater isotopic composition effect ?18O in the Flinders coral record,,negative,,linear,T_water,2,,,,positive,0.65,linear,Salinity_water,1,,,,,,,,,,annually banded record; multi-annual resolution,DMT (1/14/19) NJA,?,http://lipdverse.org/iso2kv0_8_4/CO07CAFR.html,,DMT (1/14/19)
Ocean2kHR_194,CO07CAFR,Ocn_165,CO07CAFR01AT1,coral,calvo2007interdecadal,"Calvo, Eva , Marshall, John F. , Pelejero, Carles , McCulloch, Malcolm T. , Gagan, Michael K. , Lough, Janice M.",2007,10.1016/j.palaeo.2006.12.003,"Calvo, E., J.F. Marshall, C. Pelejero, M.T. McCulloch, M.K. Gagan, and J.M. Lough. 2007. Interdecadal climate variability in the Coral Sea since 1708 A.D. Palaeogeography, Palaeoclimatology, Palaeoecology, Vol. 248, Issues 1-2, pp. 190-201, 14 May 2007, doi:10.1016/j.palaeo.2006.12.003.",,"Calvo, E.",,,,,,,,,,,-17.73,148.43,-5,Coral Sea,1708,1988,Sr_Ca,mmol/mol,carbonate,; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally annual; paleoData_variableName changed - was originally Sr_Ca; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature,sea_surface,,decrease,,,surface seawater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,annually banded record; multi-annual resolution,DMT (1/14/19) NJA,FALSE,http://lipdverse.org/iso2kv0_8_4/CO07CAFR.html,,DMT (1/14/19)
CO07CAFR01B,CO07CAFR,,CO07CAFR01B,coral,calvo2007interdecadal,"Calvo, Eva , Marshall, John F. , Pelejero, Carles , McCulloch, Malcolm T. , Gagan, Michael K. , Lough, Janice M.",2007,10.1016/j.palaeo.2006.12.003,"Calvo, E., J.F. Marshall, C. Pelejero, M.T. McCulloch, M.K. Gagan, and J.M. Lough. 2007. Interdecadal climate variability in the Coral Sea since 1708 A.D. Palaeogeography, Palaeoclimatology, Palaeoecology, Vol. 248, Issues 1-2, pp. 190-201, 14 May 2007, doi:10.1016/j.palaeo.2006.12.003.",,"Calvo, E.",,,,,,,,,,,-17.73,148.43,-5,Coral Sea,1708,1988,d18O,permil,carbonate,; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,salinity,sea surface,,increase,,,surface seawater,,,,,,5,Chronologies were built by counting density couplets in x-rays.,,,years,"(d18O) can be used to infer changes in salinity (a parameter mainly driven by changes in the evaporation? precipitation balance, but also by vertical/horizontal mixing of different water masses).",,positive,,linear,Salinity_water,1,,,,,,,,,,,,,,,,,,Sr/Ca data available on NCDC,DMT (1/14/19),?,http://lipdverse.org/iso2kv0_8_4/CO07CAFR.html,,DMT (1/14/19)
Ocean2kHR_010,CO08ABSU,Ocn_079,CO08ABSU01A,coral,abram2008recent,"Abram, N.J., M.K. Gagan, J.E. Cole, W.S. Hantoro, and M. Mudelsee",2008,10.1038/ngeo357,"Abram, N.J., M.K. Gagan, J.E. Cole, W.S. Hantoro, and M. Mudelsee. 2008. Recent intensification of tropical climate variability in the Indian Ocean. Nature Geoscience, Vol. 1 (12), pp. 849-853, doi:10.1038/ngeo357.",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Tierney, J.E., Abram, N.J., Anchukaitis, K.J., Evans, M.N., Giry, C., Kilbourne, K.H., Saenger, C.P., Wu, H.C., Zinke, J. Tropical sea-surface temperatures for the past four centuries reconstructed from coral archives.",,,,,,,,-0.13,98.52,-6,"Mantawai Islands, West Sumatra, Indonesia",1858.29,1997.96,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature and salinity,sea surface,not applicable (subannually resolved),decrease/increase,"IOD  upwelling  cools  the ambient  SST  and  decreases  rainfall,  both  of  which  increase coral d18O.",,surface seawater,,,,,,1,"annual cycles of d18O, verified using annual growth bands",1/12-1/6,chronological,month,"IOD  upwelling  cools  the ambient  SST  and  decreases  rainfall,  both  of  which  increase coral d18O.",,negative,,linear,T_water,1,,"IOD  upwelling  cools  the ambient  SST  and  decreases  rainfall,  both  of  which  increase coral d18O.",,positive,,linear,Salinity_water,2,,,,,,,,,,,DMT (1/14/19) NJA,TRUE,http://lipdverse.org/iso2kv0_8_4/CO08ABSU.html,,DMT (1/14/19)
Ocean2kHR_094,CO08GOBE,Ocn_066,CO08GOBE01A,coral,goodkin2008increased,"Goodkin, Nathalie F. , Hughen, Konrad A. , Doney, Scott C. , Curry, William B.",2008,10.1038/ngeo352,"Goodkin, N.F., K.A. Hughen, W.B. Curry, S.C. Doney, and D.R. Ostermann. 2008. Sea surface temperature and salinity variability at Bermuda during the end of the Little Ice Age. Paleoceanography, 23, PA3203; Goodkin, N.F., Hughen, K.A., Doney, S. C., Curry, W. B. (2008) Increased multidecadal variability of the North Atlantic Oscillation since 1781. Nature Geoscience 1, 844 - 848",tierney2015tropical,"Tierney, Jessica E. , Abram, Nerilie J. , Anchukaitis, Kevin J. , Evans, Michael N. , Giry, Cyril , Kilbourne, K. Halimeda , Saenger, Casey P. , Wu, Henry C. , Zinke, Jens",2015,10.1002/2014PA002717,"Goodkin, N.F., K.A. Hughen, W.B. Curry, S.C. Doney, and D.R. Ostermann. 2008. Sea surface temperature and salinity variability at Bermuda during the end of the Little Ice Age. Paleoceanography, 23, PA3203; Goodkin, N.F., Hughen, K.A., Doney, S. C., Curry, W. B. (2008) Increased multidecadal variability of the North Atlantic Oscillation since 1781. Nature Geoscience 1, 844 - 848",,,,,,,,30.6486,-64.9888,-16,Bermuda south shore,1781,1998,d18O,permil,carbonate,; climateInterpretation_seasonality changed - was originally monthly; archiveType changed - was originally Coral (CO),coral,aragonite,0,0,temperature,sea surface,not applicable (subannually resolved),decrease,"However, the long-term trends in the raw d18O and Sr/Ca data provide a strong indication that the ocean surface waters near Bermuda were fresher during the LIA, even if we cannot quantitatively partition the temperature and salinity signals. Over the course of the 200-year record, long-term trends in mean annual and wintertime dOc (0.0003%/a and < 0.0001%/a, respectively) are effectively flat (Figures 4a and 4b). If dOc were purely a result of SST, and SST is increasing through time, a strong negative trend would be visible in the dOc records [McConnaughey, 1989a, 1989b].",,surface seawater,,,,,,11,"Age models were developed using density banding visible in the X radiographs to identify the calendar year. X radiographs for these corals have been previously published [Goodkin, 2007; Goodkin et al., 2007, 2005]. Some error is expected within this age model because of years of very little or no growth, not visible on the X ray and also not clearly discernible in the seasonal cycles of Sr/Ca. While there is the potential for error generated by noise in the Sr/Ca or the annual band counting to result in the inappropriate addition of a year, the majority of age model error will arise because of missing years, generating a bias in which coral bands are assigned to artificially recent (younger) dates. For example, if the coral did not grow in 1950, 1949 would be inappropriately assigned the date 1950, and similarly for all coral years prior to 1950 (1781?1949). Such age model bias is suspected during the early to mid-1800s when growth rates were extremely slow for an extended period of time and hiatuses in growth may have occurred [Goodkin et al., 2005].",,counting,year,"we show that with the present coral record and relatively short calibration data set, we are unable to derive a robust, statistically significant separation of the salinity and temperature signals within the coral d18O.",,negative,,linear,T_water,1,,"There are several factors that may prevent the quantification of these relationships, the most likely being the lack of large changes in SSS documented in the instrumental data. Over the length of the Hydrostation S record, salinity (mean annual and winter) has a range of only 0.3 psu, too small to establish a significant relationship for these proxies, given representation error (noise) in the coral and instrumental records.",,positive,,linear,Salinity_water,2,,,,,,,,,,,"DMT (1/14/19) KHK, NJA",TRUE,http://lipdverse.org/iso2kv0_8_4/CO08GOBE.html,,DMT (1/14/19)
