d18O (permil),year (AD),depth (cm)
0.213,1270.79,45.75
0.305,1266.92,46
0.585,1263.05,46.25
0.64,1259.18,46.5
0.632,1255.31,46.75
0.364,1251.44,47
0.467,1247.57,47.25
0.338,1243.7,47.5
0.803,1239.83,47.75
0.354,1235.96,48
0.671,1232.09,48.25
0.345,1228.22,48.5
0.639,1224.35,48.75
0.502,1220.48,49
0.613,1216.61,49.25
0.469,1212.74,49.5
0.567,1208.87,49.75
0.56,1205,50
-0.032,1201.13,50.25
0.319,1197.26,50.5
0.406,1193.39,50.75
0.384,1189.52,51
0.608,1185.65,51.25
0.542,1181.78,51.5
0.532,1177.91,51.75
0.551,1174.04,52
0.333,1170.17,52.25
0.694,1166.3,52.5
0.652,1162.43,52.75
0.477,1158.56,53
0.602,1154.69,53.25
0.502,1150.82,53.5
0.405,1146.95,53.75
0.235,1143.08,54
0.066,1139.21,54.25
0.482,1135.34,54.5
0.412,1131.47,54.75
0.334,1127.6,55
0.435,1123.73,55.25
0.571,1119.86,55.5
0.173,1115.99,55.75
0.957,1112.12,56
0.436,1108.25,56.25
0.372,1104.38,56.5
0.234,1100.51,56.75
0.117,1096.64,57
0.161,1092.77,57.25
0.297,1088.9,57.5
0.492,1085.03,57.75
0.102,1081.16,58
0.299,1077.29,58.25
-0.031,1073.42,58.5
0.071,1069.55,58.75
0.013,1065.68,59
0.059,1061.81,59.25
0.231,1057.94,59.5
0.476,1054.07,59.75
0.494,1050.2,60
0.283,1046.33,60.25
0.319,1042.46,60.5
0.278,1038.59,60.75
0.017,1034.72,61
0.511,1030.85,61.25
0.329,1026.98,61.5
0.164,1023.11,61.75
0.197,1019.24,62
0.315,1015.37,62.25
0.265,1011.5,62.5
0.218,1007.63,62.75
0.079,1003.76,63
0.184,999.89,63.25
0.236,996.02,63.5
0.385,992.15,63.75
0.22,988.28,64
0.347,984.41,64.25
0.323,980.54,64.5
0.5,976.67,64.75
0.436,972.8,65
0.275,968.93,65.25
0.274,965.06,65.5
0.747,961.19,65.75
0.184,957.32,66
0.002,953.45,66.25
0.125,949.58,66.5
0.21,945.71,66.75
0.312,941.84,67
0.417,937.97,67.25
0.283,934.1,67.5
0.455,930.23,67.75
0.631,926.36,68
0.388,922.49,68.25
0.488,918.62,68.5
0.438,914.75,68.75
-0.049,910.88,69
0.6,907.01,69.25
0.326,903.14,69.5
0.551,899.27,69.75
0.358,895.4,70
0.263,891.53,70.25
0.306,887.66,70.5
0.282,883.79,70.75
0.268,879.92,71
0.806,876.05,71.25
0.73,872.18,71.5
0.362,868.31,71.75
0.579,864.44,72
0.396,860.57,72.25
0.207,856.7,72.5
0.365,852.83,72.75
0.546,848.96,73
0.49,845.09,73.25
0.244,841.22,73.5
0.585,837.35,73.75
0.666,833.48,74
0.286,829.61,74.25
0.477,825.74,74.5
0.873,821.87,74.75
0.603,818,75
0.553,814.13,75.25
0.486,810.26,75.5
0.453,806.39,75.75
0.318,802.52,76
0.359,798.65,76.25
0.585,794.78,76.5
0.197,790.91,76.75
0.654,787.04,77
0.252,783.17,77.25
0.387,779.3,77.5
0.512,775.43,77.75
0.338,771.56,78
0.539,767.69,78.25
0.76,763.82,78.5
0.536,759.95,78.75
0.644,756.08,79
0.508,752.21,79.25
0.401,748.34,79.5
0.644,744.47,79.75
0.263,740.6,80
0.559,736.73,80.25
0.403,732.86,80.5
0.663,728.99,80.75
0.792,725.12,81
0.619,721.25,81.25
0.408,717.38,81.5
0.409,713.51,81.75
0.682,709.64,82
0.309,705.77,82.25
0.203,701.9,82.5
0.146,698.03,82.75
0.559,694.16,83
0.591,690.29,83.25
0.319,686.42,83.5
0.141,682.55,83.75
0.527,678.68,84
0.501,674.81,84.25
0.393,670.94,84.5
0.522,667.07,84.75
0.639,663.2,85
0.848,659.33,85.25
0.52,655.46,85.5
0.557,651.59,85.75
0.767,647.72,86
0.57,643.85,86.25
0.733,639.98,86.5
0.599,636.11,86.75
0.631,632.24,87
0.597,628.37,87.25
0.499,624.5,87.5
0.459,620.63,87.75
0.598,616.76,88
0.675,612.89,88.25
0.436,609.02,88.5
0.399,605.15,88.75
0.49,601.28,89
0.56,597.41,89.25
0.945,593.54,89.5
0.484,589.67,89.75
0.383,585.8,90
0.632,581.93,90.25
0.174,578.06,90.5
0.397,574.19,90.75
0.343,570.32,91
0.48,566.45,91.25
0.377,562.58,91.5
0.379,558.71,91.75
0.375,554.84,92
0.202,550.97,92.25
-0.037,547.1,92.5
0.403,543.23,92.75
0.7,539.36,93
0.189,535.49,93.25
0.137,531.62,93.5
0.551,527.75,93.75
0.638,523.88,94
-0.3,520.01,94.25
0.232,516.14,94.5
0.267,512.27,94.75
0.391,508.4,95
0.486,504.53,95.25
0.483,500.66,95.5
0.71,496.79,95.75
0.269,492.92,96
0.349,489.05,96.25
0.74,485.18,96.5
0.648,481.31,96.75
0.491,477.44,97
0.512,473.57,97.25
0.575,469.7,97.5
0.528,465.83,97.75
0.462,461.96,98
0.727,458.09,98.25
0.454,454.22,98.5
0.625,450.35,98.75
0.392,446.48,99
0.422,442.61,99.25
0.471,438.74,99.5
0.549,434.87,99.75
0.223,431,100
0.539,427.13,100.25
0.548,423.26,100.5
0.171,419.39,100.75
0.493,415.52,101
0.4,411.65,101.25
0.608,407.78,101.5
0.506,403.91,101.75
0.974,400.04,102
0.233,396.17,102.25
0.572,392.3,102.5
0.562,388.43,102.75
0.485,384.56,103
0.461,380.69,103.25
0.665,376.82,103.5
0.604,372.95,103.75
0.629,369.08,104
0.364,365.21,104.25
0.562,361.34,104.5
0.718,357.47,104.75
0.332,353.6,105
0.533,349.73,105.25
0.493,345.86,105.5
0.381,341.99,105.75
0.377,338.12,106
0.332,334.25,106.25
0.472,330.38,106.5
0.37,326.51,106.75
0.282,322.64,107
0.249,318.77,107.25
0.094,314.9,107.5
0.707,311.03,107.75
0.208,307.16,108
0.576,303.29,108.25
0.461,299.42,108.5
0.675,295.55,108.75
0.654,291.68,109
0.691,287.81,109.25
0.416,283.94,109.5
0.576,280.07,109.75
0.527,276.2,110
0.32,272.33,110.25
0.401,268.46,110.5
0.372,264.59,110.75
0.5,260.72,111
0.568,256.85,111.25
0.534,252.98,111.5
0.296,249.11,111.75
0.636,245.24,112
0.549,241.37,112.25
0.546,237.5,112.5
0.388,233.63,112.75
0.284,229.76,113
0.521,225.89,113.25
0.587,222.02,113.5
0.355,218.15,113.75
0.69,214.28,114
0.51,210.41,114.25
0.626,206.54,114.5
0.382,202.67,114.75
0.434,198.8,115
0.712,194.93,115.25
0.584,191.06,115.5
0.404,187.19,115.75
0.37,183.32,116
0.094,179.45,116.25
0.457,175.58,116.5
0.576,171.71,116.75
0.899,167.84,117
0.572,163.97,117.25
1.063,160.1,117.5
0.627,156.23,117.75
0.816,152.36,118
0.588,148.49,118.25
0.654,144.62,118.5
0.713,140.75,118.75
0.77,136.88,119
0.682,133.01,119.25
0.818,129.14,119.5
0.76,125.27,119.75
0.921,121.4,120
0.551,117.53,120.25
0.905,113.66,120.5
0.439,109.79,120.75
0.7,105.92,121
0.647,102.05,121.25
0.611,98.18,121.5
1.021,94.31,121.75
0.475,90.44,122
0.777,86.57,122.25
0.801,82.7,122.5
0.519,78.83,122.75
0.262,74.96,123
0.491,71.09,123.25
0.326,67.22,123.5
0.707,63.35,123.75
0.684,59.48,124
0.664,55.61,124.25
0.637,51.74,124.5
0.577,47.87,124.75
0.837,44,125
0.835,40.13,125.25
0.666,36.26,125.5
0.641,32.39,125.75
0.779,28.52,126
0.892,24.65,126.25
0.697,20.78,126.5
0.728,16.91,126.75
0.787,13.04,127
0.981,9.17,127.25
0.92,5.3,127.5
0.843,1.43,127.75
0.689,-2.44,128
0.878,-6.31,128.25
0.813,-10.18,128.5
0.719,-14.05,128.75
0.916,-17.92,129
0.818,-21.79,129.25
0.734,-25.66,129.5
0.663,-29.53,129.75
0.607,-33.4,130
0.748,-37.27,130.25
0.569,-41.14,130.5
0.654,-45.01,130.75
0.846,-48.88,131
0.545,-52.75,131.25
0.464,-56.62,131.5
0.722,-60.49,131.75
0.682,-64.36,132
0.821,-68.23,132.25
0.772,-72.1,132.5
0.791,-75.97,132.75
0.545,-79.84,133
0.772,-83.71,133.25
0.927,-87.58,133.5
0.681,-91.45,133.75
0.453,-95.32,134
0.589,-99.19,134.25
0.468,-103.06,134.5
0.48,-106.93,134.75
0.629,-110.8,135
0.555,-114.67,135.25
0.628,-118.54,135.5
0.834,-122.41,135.75
0.801,-126.28,136
0.749,-130.15,136.25
0.119,-134.02,136.5
0.826,-137.89,136.75
0.672,-141.76,137
0.667,-145.63,137.25
0.599,-149.5,137.5
0.543,-153.37,137.75
0.51,-157.24,138
0.554,-161.11,138.25
0.346,-164.98,138.5
0.746,-168.85,138.75
0.558,-172.72,139
0.356,-176.59,139.25
0.706,-180.46,139.5
0.29,-184.33,139.75
0.742,-188.2,140
