year (AD),depth (cm),d18O (permil)
-103587,61.3,-2.24
-103742,61.4,-1.74
-103898,61.5,-1.95
-104053,61.6,-2.25
-104209,61.7,-2.89
-104365,61.8,-2.75
-104520,61.9,-1.76
-104676,62,-2.08
-104831,62.1,-1.43
-104987,62.2,-1.01
-105142,62.3,-1.01
-105298,62.4,-0.7
-105454,62.5,-1.06
-105609,62.6,-1.43
-105765,62.7,-1.6
-105920,62.8,-0.87
-106076,62.9,-1.48
-106232,63,-1.96
-106387,63.1,-1.54
-106543,63.2,-1.34
-106698,63.3,-1.5
-106854,63.4,-1.85
-107009,63.5,-1.99
-107165,63.6,-1.69
-107321,63.7,-2.52
-107476,63.8,-1.99
-107632,63.9,-2.03
-107787,64,-1.83
-107943,64.1,-2.8
-108099,64.2,-2.34
-108254,64.3,-2.2
-108410,64.4,-2.34
-108565,64.5,-2.49
-108720,64.6,-2.14
-108848,64.7,-2.39
-108975,64.8,-2.92
-109103,64.9,-3.87
-109231,65,-4.3
-109358,65.1,-4.51
-109486,65.2,-3.21
-109614,65.3,-4.27
-109741,65.4,-3.32
-109869,65.5,-4.63
-109997,65.6,-3.47
-110125,65.7,-4.18
-110252,65.8,-3.36
-110380,65.9,-3.74
-110508,66,-2.47
-110635,66.1,-3.13
-110763,66.2,-2.69
-110891,66.3,-2.94
-111018,66.4,-2.8
-111146,66.5,-3.13
-111274,66.6,-3.28
-111401,66.7,-3.27
-111529,66.8,-3.02
-111657,66.9,-3.53
-111784,67,-3.29
-111912,67.1,-3.33
-112040,67.2,-3.09
-112167,67.3,-3.47
-112295,67.4,-3.52
-112423,67.5,-4.08
-112550,67.6,-4.11
-112678,67.7,-4.12
-112806,67.8,-4.17
-112933,67.9,-3.86
-113061,68,-4.14
-113189,68.1,-4.18
-113316,68.2,-3.76
-113444,68.3,-3.89
-113572,68.4,-3.98
-113700,68.5,-4.02
-113827,68.6,-3.51
-113955,68.7,-3.73
-114083,68.8,-3.75
-114210,68.9,-4.02
